AR_0,AR_1,AR_2,AR_3,AR_4,AR_5,AR_6,AR_7,AR_8,AR_9,AR_10
-0.0005398258337758417,-0.0011277285932774512,-0.0002191753527538454,-0.0005392165151585783,-5.2096925575754336e-05,-0.00034766798050894505,0.00023376167834838652,-0.0012209525415145914,-0.0013888794861751453,-0.0014790018829132139,-0.00041481342843713114
-0.0005571541164847925,0.0003302807666258673,-0.0011343940168149222,0.0012036504992618657,0.0012533933019296766,-0.0019266212492092193,-0.00022447892865636292,-0.0011222924503401116,-0.0018164278458585093,0.0016667317701427923,-0.0007575648696688138
0.00024374910094430118,-0.0002035739971714483,0.0007988230262705729,-0.0007009141401870483,0.0003076782438094827,0.00033166606088917764,-0.0005920267657484569,0.0003457400395409927,0.00040152894510276147,0.0008161538517417556,0.0001982160822684061
0.000870907492865624,0.002670287368931974,-0.0008917887997507575,-0.001251360437063192,0.002043696852811345,-0.0003478084766968493,0.002428919067223196,0.0016860084095966503,-0.0013312380257416415,-4.045891762935713e-05,-0.0014066625173731432
-0.002160354748058319,0.0021239086082410897,0.0021167840318347497,0.0008998767142381196,-0.002344966357441841,-0.003239025048490021,2.596897310705985e-05,-3.3981573570028806e-05,0.00048093965925974315,0.0003505859317115091,0.0007123705146622778
0.0009655523326280764,-0.012934467924014747,-0.01362843882904046,-0.0049401664368298615,0.00715425205712926,-0.01523641388788141,1.4970577670901484e-05,-0.005867949091269858,0.006443571393871052,0.003086748076992528,0.00635080918732984
