ATV_0,ATV_1,ATV_2,ATV_3,ATV_4,ATV_5,ATV_6,ATV_7,ATV_8,ATV_9,ATV_10
0.22637068621688705,0.442777606489555,0.039437742312520285,-0.0650725451827352,0.046699601426313464,0.2298547291992925,-0.3128118235831945,0.6994671972132078,0.797145913154127,0.8295623548600748,1.9429378916046556
-1.0737102385830077,-1.0030524172584734,0.4178851340441927,-0.5746764323559699,0.005021164815230961,-0.9079893518753259,-1.4370732601013927,-0.6577531670621752,-0.101896753890518,-0.040534572718799566,-0.6098331914194546
-0.21876840062930114,-0.7698259709281636,-0.32335418012212713,-0.04193369729068408,-0.32247407266299355,-0.4728358053214752,0.5470727841053442,-0.12203744570140351,0.3025921402412646,0.45878385943712274,0.3586791690223219
-0.9563952387463583,-0.31658602883711495,-0.595856037146067,-0.10365235618421487,0.34300717495954913,-1.0488714164902078,-0.27344983052442196,0.8322077878900593,-0.3863276545116143,-1.6759174655645648,-0.08552583322342322
0.2972118106283279,0.005715523686681934,0.12075061026814637,-0.34886890309756957,-0.3369343797225497,0.26891279257073286,-0.3168570504974788,0.02241681603446466,-0.5354457737273144,-1.375825595647214,-0.8036288601173034
-0.16251707167266893,1.5633118043382037,2.6772478490669602,2.333541998116571,1.3593612672789224,1.8596415596164366,1.820111503990118,2.351229920521801,1.474588369034743,1.5852574765083123,1.3742527809545262
