CATV_1,CATV_2,CATV_5,CATV_10,CATV_30,CATV_60,CATV_120
0.669148292706442,0.7085860350189623,0.9200678204618331,4.876369353710704,8.618740171398365,8.89297598358265,1.2294505515152192
-2.076762655841481,-1.6588775217972884,-3.1365221412133533,-5.983613086405693,-21.084076504154858,-45.53492590913751,-85.40759434474589
-0.9885943715574648,-1.311948551679592,-2.1491921269547447,-0.6041016198500948,-1.7632798215681582,5.296578501244456,-3.275290804685193
-1.2729812675834733,-1.8688373047295403,-2.678353902444414,-4.267366898378379,-19.65785307297619,-24.50127129463218,-62.49945974244814
0.30292733431500984,0.4236779445831562,0.006787454333769816,-3.002553009621076,-14.304000293428208,-26.047943622379975,-36.97268685146124
1.4007947326655348,4.078042581732495,9.630587406744425,18.236027457753927,40.1986887949761,65.81031440898103,139.67250600990562
