CAR_1,CAR_2,CAR_5,CAR_10,CAR_30,CAR_60,CAR_120
-0.0016675544270532928,-0.0018867297798071383,-0.002825711201050416,-0.007095596861742111,-0.004929560067620386,-0.007298784899250267,-0.005485305119886091
-0.00022687334985892524,-0.0013612673666738475,-0.0008308448146915246,-0.00308487713907253,-0.0026505779099821867,-0.0038445005275199217,-0.009787343185298693
4.0175103772852874e-05,0.0008389981300434258,0.0007774282945550378,0.0019470404474604965,0.002201781497238706,0.01605312940259681,0.01513966488703293
0.003541194861797598,0.0026494060620468403,0.003093934001098144,0.0044305020171738485,0.004468542991759814,4.799378879562829e-05,0.000740775808984334
-3.644613981722928e-05,0.0020803378920175204,-0.002603776799676222,-0.0010678932945056608,-0.0111517497264346,-0.009393677840287088,-0.015940802726171023
-0.01196891559138667,-0.02559735442042713,-0.038619682688009145,-0.028591532543414684,-0.04270681305369737,-0.031800768496720415,-0.11877315961156462
